,oil_price_2000
7671,13.61725
7672,12.21305
7673,23.698
7674,80.3195300542
7675,9.933396
7676,45.81844
7677,12.03969
7678,22.21579
7679,19.09535
7680,20.01414
7681,67.14143
7682,39.93295
7683,19.09535
7684,36.43979
7685,67.14143
7686,39.04015
7687,34.29882
7688,14.06798
7689,38.23404
7690,50.38642
7691,10.95621
7692,20.3782
7693,12.71579
7694,75.97401
7695,24.95484
7696,55.369
7697,28.50001
7698,8.797903
7699,23.38595
7700,9.864053
7701,18.55794
7702,8.347174
7703,22.21579
7704,10.95621
7705,11.71031
7706,83.7544654913
7707,12.71579
7708,38.23404
7709,9.413322
7710,18.26323
7711,12.49909
7712,9.994071
7713,19.09535
7714,62.7780519037
7715,18.26323
7716,12.37774
7717,77.7856254495
7718,58.02282
7719,12.27372
7720,10.12409
7721,27.45986
7722,45.81844
7723,8.797903
7724,38.23404
7725,10.23677
7726,39.04015
7727,34.29882
7728,39.93295
7729,36.43979
7730,50.38642
7731,9.768706
7732,8.815239
7733,55.369
7734,12.03969
7735,21.41834
7736,28.50001
7737,39.04015
7738,74.01507
7739,26.54107
7740,43.43477
7741,20.3782
7742,26.54107
7743,12.27372
7744,13.38321
7745,9.708031
7746,12.37774
7747,10.86086
7748,85.1707083947
7749,26.54107
7750,22.48449
7751,10.23677
7752,23.71533
7753,13.17518
7754,23.698
7755,12.42108
7756,12.24772
7757,10.23677
7758,20.3782
7759,58.02282
7760,18.26323
7761,38.23404
7762,12.03969
7763,8.815239
7764,75.97401
7765,12.27372
7766,12.08303
7767,12.07436
7768,62.7780519037
7769,11.47628
7770,23.698
7771,38.23404
7772,7.879107
7773,24.86816
7774,26.54107
7775,60.1199916104
7776,10.08942
7777,13.17518
7778,12.42108
7779,10.91287
7780,12.08303
7781,9.768706
7782,8.815239
7783,12.71579
7784,38.23404
7785,23.38595
7786,83.7544654913
7787,12.42108
7788,12.70712
7789,10.91287
7790,47.25731
7791,62.7780519037
7792,50.38642
7793,27.45986
7794,10.91287
7795,12.42108
7796,13.9813
7797,34.29882
7798,75.97401
7799,9.161955
7800,8.815239
7801,7.879107
7802,10.95621
7803,11.71031
7804,39.93295
7805,11.81433
7806,10.91287
7807,12.03969
7808,12.71579
7809,14.47537
7810,19.09535
7811,18.26323
7812,36.53513
7813,10.23677
7814,43.43477
7815,13.38321
7816,22.21579
7817,9.768706
7818,10.08942
7819,39.93295
7820,77.7856254495
7821,10.86086
7822,36.43979
7823,45.81844
7824,9.864053
7825,80.3195300542
7826,9.413322
7827,9.413323
7828,13.38321
7829,20.3782
7830,18.55794
7831,39.93295
7832,13.38321
7833,27.45986
7834,12.42108
7835,11.19891
7836,12.49909
7837,12.58577
7838,8.815239
7839,9.864053
7840,12.14371
7841,39.04015
7842,12.14371
7843,13.61725
7844,12.08303
7845,43.43477
7846,22.48449
7847,60.1199916104
7848,60.1199916104
7849,12.26506
7850,80.3195300542
7851,9.933396
7852,9.413323
7853,75.97401
7854,22.48449
7855,13.38321
7856,12.70712
7857,39.04015
7858,12.70712
7859,8.815239
7860,10.23677
7861,55.369
7862,11.47628
7863,13.17518
7864,22.21579
7865,12.70712
7866,9.864053
7867,14.47537
7868,13.66059
7869,12.08303
7870,13.17518
7871,28.50001
7872,12.27372
7873,13.17518
7874,80.3195300542
7875,50.38642
7876,7.879107
7877,10.95621
7878,7.879107
7879,24.95484
7880,12.08303
7881,67.14143
7882,24.95484
7883,12.71579
7884,11.71031
7885,23.71533
7886,8.797903
7887,22.21579
7888,20.01414
7889,23.71533
7890,19.09535
7891,38.23404
7892,58.02282
7893,23.698
7894,12.07436
7895,39.04015
7896,36.43979
7897,23.71533
7898,74.01507
7899,9.708031
7900,11.19891
7901,58.02282
7902,67.14143
7903,9.768706
7904,38.23404
7905,67.14143
7906,13.9813
7907,12.07436
7908,12.03969
7909,83.7544654913
7910,10.95621
7911,67.14143
7912,74.01507
7913,13.17518
7914,49.5009802438
7915,12.70712
7916,10.95621
7917,12.42108
7918,8.815239
7919,9.161955
7920,7.879107
7921,12.42108
7922,24.86816
7923,10.23677
7924,34.29882
7925,12.07436
7926,12.07436
7927,28.50001
7928,39.93295
7929,10.23677
7930,13.61725
7931,10.91287
7932,12.14371
7933,12.37774
7934,12.42108
7935,77.7856254495
7936,11.81433
7937,8.815239
7938,9.161955
7939,23.71533
7940,12.24772
7941,12.49909
7942,26.54107
7943,43.43477
7944,9.708031
7945,36.53513
7946,80.3195300542
7947,43.43477
7948,14.47537
7949,18.26323
7950,39.04015
7951,24.95484
7952,10.08942
7953,9.768706
7954,13.66059
7955,
7956,10.91287
7957,12.21305
7958,12.07436
7959,12.42108
7960,11.71031
7961,38.23404
7962,7.879107
7963,12.49909
7964,9.413323
7965,12.21305
7966,12.08303
7967,9.933396
7968,9.413323
7969,34.29882
7970,55.369
7971,14.47537
7972,23.71533
7973,10.86086
7974,36.53513
7975,36.53513
7976,9.768706
7977,11.81433
7978,18.55794
7979,12.58577
7980,13.9813
7981,12.26506
7982,30.875
7983,18.55794
7984,12.07436
7985,80.3195300542
7986,12.21305
7987,22.48449
7988,21.41834
7989,10.91287
7990,18.26323
7991,74.01507
7992,80.3195300542
7993,8.797903
7994,12.37774
7995,18.55794
7996,9.708031
7997,14.06798
7998,10.08942
7999,14.06798
8000,23.698
8001,9.994071
8002,20.01414
8003,9.864053
8004,62.7780519037
8005,80.3195300542
8006,12.26506
8007,71.9725878669
8008,80.3195300542
8009,8.797903
8010,11.19891
8011,9.413322
8012,24.95484
8013,22.21579
8014,12.49909
8015,60.1199916104
8016,83.7544654913
8017,11.19891
8018,9.994071
8019,23.698
8020,12.27372
8021,10.95621
8022,60.1199916104
8023,75.97401
8024,80.3195300542
8025,67.14143
8026,18.26323
8027,13.17518
8028,9.161955
8029,12.24772
8030,12.03969
8031,10.86086
8032,43.43477
8033,13.66059
8034,43.43477
8035,18.26323
8036,22.21579
8037,9.413323
8038,11.71031
8039,9.768706
8040,10.86086
8041,12.03969
8042,22.48449
8043,9.768706
8044,9.933396
8045,9.161955
8046,55.369
8047,74.01507
8048,39.04015
8049,10.23677
8050,12.26506
8051,38.23404
8052,10.95621
8053,49.5009802438
8054,23.71533
8055,12.24772
8056,55.369
8057,13.61725
8058,11.47628
8059,12.21305
8060,11.19891
8061,12.49909
8062,11.71031
8063,28.50001
8064,12.71579
8065,12.21305
8066,12.03969
8067,18.26323
8068,62.7780519037
8069,39.04015
8070,11.19891
8071,12.14371
8072,13.17518
8073,8.797903
8074,62.7780519037
8075,10.23677
8076,11.19891
8077,8.347174
8078,12.37774
8079,12.58577
8080,12.37774
8081,13.61725
8082,9.933396
8083,58.02282
8084,80.3195300542
8085,36.43979
8086,12.14371
8087,34.29882
8088,12.08303
8089,9.768706
8090,8.797903
8091,9.413323
8092,50.38642
8093,14.06798
8094,21.41834
8095,30.875
8096,12.08303
8097,12.37774
8098,23.71533
8099,9.994071
8100,12.08303
8101,18.26323
8102,10.95621
8103,9.864053
8104,12.21305
8105,58.02282
8106,24.95484
8107,23.698
8108,8.797903
8109,12.08303
8110,24.95484
8111,10.91287
8112,36.53513
8113,9.413323
8114,12.49909
8115,10.23677
8116,9.413322
8117,9.768706
8118,20.3782
8119,13.38321
8120,9.768706
8121,8.815239
8122,23.71533
8123,21.41834
8124,8.797903
8125,12.21305
8126,10.91287
8127,23.38595
8128,36.53513
8129,12.07436
8130,60.1199916104
8131,85.1707083947
8132,11.71031
8133,9.768706
8134,12.70712
8135,9.413323
8136,23.698
8137,14.47537
8138,23.698
8139,55.369
8140,11.81433
8141,9.933396
8142,34.29882
8143,20.01414
8144,12.03969
8145,14.06798
8146,50.38642
8147,62.7780519037
8148,22.21579
8149,23.38595
8150,36.43979
8151,39.93295
8152,20.01414
8153,11.81433
8154,20.3782
8155,7.879107
8156,12.27372
8157,13.9813
8158,14.47537
8159,19.09535
8160,12.27372
8161,10.95621
8162,13.9813
8163,45.81844
8164,62.7780519037
8165,13.38321
8166,8.815239
8167,67.14143
8168,12.27372
8169,9.864053
8170,77.7856254495
8171,38.23404
8172,10.86086
8173,11.71031
8174,67.14143
8175,12.07436
8176,30.875
8177,9.864053
8178,10.86086
8179,22.48449
8180,38.23404
8181,23.71533
8182,9.994071
8183,12.27372
8184,80.3195300542
8185,12.37774
8186,12.71579
8187,34.29882
8188,13.61725
8189,36.53513
8190,24.95484
8191,62.7780519037
8192,9.413323
8193,11.71031
8194,80.3195300542
8195,8.797903
8196,8.815239
8197,23.38595
8198,49.5009802438
8199,12.37774
8200,12.49909
8201,45.81844
8202,58.02282
8203,10.08942
8204,45.81844
8205,62.7780519037
8206,75.97401
8207,67.14143
8208,19.09535
8209,12.24772
8210,12.21305
8211,74.01507
8212,71.9725878669
8213,58.02282
8214,9.413323
8215,11.19891
8216,7.879107
8217,10.91287
8218,9.413322
8219,12.42108
8220,75.97401
8221,18.26323
8222,39.93295
8223,12.49909
8224,23.698
8225,13.9813
8226,30.875
8227,80.3195300542
8228,7.879107
8229,12.08303
8230,55.369
8231,80.3195300542
8232,45.81844
8233,83.7544654913
8234,34.29882
8235,12.24772
8236,85.1707083947
8237,11.19891
8238,12.70712
8239,74.01507
8240,34.29882
8241,12.71579
8242,85.1707083947
8243,24.86816
8244,9.708031
8245,80.3195300542
8246,10.12409
8247,12.58577
8248,83.7544654913
8249,7.879107
8250,18.55794
8251,10.91287
8252,24.95484
8253,9.413322
8254,71.9725878669
8255,43.43477
8256,23.71533
8257,77.7856254495
8258,11.71031
8259,24.86816
8260,27.45986
8261,24.95484
8262,67.14143
8263,13.17518
8264,77.7856254495
8265,23.71533
8266,7.879107
8267,43.43477
8268,75.97401
8269,13.38321
8270,23.38595
8271,9.768706
8272,80.3195300542
8273,39.04015
8274,85.1707083947
8275,85.1707083947
8276,75.97401
8277,12.07436
8278,13.61725
8279,22.21579
8280,11.71031
8281,45.81844
8282,13.17518
8283,49.5009802438
8284,8.797903
8285,9.708031
8286,14.06798
8287,45.81844
8288,10.12409
8289,21.41834
8290,8.347174
8291,30.875
8292,10.23677
8293,11.19891
8294,24.95484
8295,47.25731
8296,80.3195300542
8297,9.994071
8298,43.43477
8299,12.71579
8300,10.08942
8301,
8302,9.994071
8303,9.161955
8304,12.27372
8305,18.55794
8306,9.768706
8307,14.47537
8308,10.91287
8309,38.23404
8310,12.70712
8311,18.55794
8312,12.03969
8313,20.3782
8314,10.23677
8315,12.70712
8316,9.413322
8317,30.875
8318,45.81844
8319,10.12409
8320,77.7856254495
8321,12.37774
8322,49.5009802438
8323,45.81844
8324,9.708031
8325,13.66059
8326,83.7544654913
8327,36.43979
8328,12.71579
8329,55.369
8330,8.815239
8331,8.815239
8332,12.07436
8333,11.81433
8334,21.41834
8335,9.413323
8336,85.1707083947
8337,9.413323
8338,14.47537
8339,60.1199916104
8340,11.71031
8341,10.91287
8342,39.93295
8343,9.864053
8344,74.01507
8345,43.43477
8346,24.86816
8347,13.38321
8348,12.71579
8349,9.994071
8350,13.38321
8351,13.61725
8352,13.38321
8353,12.14371
8354,62.7780519037
8355,19.09535
8356,10.08942
8357,71.9725878669
8358,60.1199916104
8359,43.43477
8360,10.95621
8361,11.81433
8362,47.25731
8363,26.54107
8364,10.95621
8365,10.12409
8366,13.9813
8367,11.81433
8368,34.29882
8369,13.66059
8370,18.55794
8371,13.9813
8372,60.1199916104
8373,55.369
8374,74.01507
8375,10.08942
8376,85.1707083947
8377,19.09535
8378,24.95484
8379,13.17518
8380,36.53513
8381,12.21305
8382,13.61725
8383,36.53513
8384,12.08303
8385,58.02282
8386,13.66059
8387,12.27372
8388,43.43477
8389,39.93295
8390,12.08303
8391,12.24772
8392,39.04015
8393,22.21579
8394,12.24772
8395,12.08303
8396,85.1707083947
8397,28.50001
8398,12.27372
8399,12.14371
8400,85.1707083947
8401,18.26323
8402,12.08303
8403,12.42108
8404,9.413323
8405,10.95621
8406,34.29882
8407,24.95484
8408,75.97401
8409,85.1707083947
8410,75.97401
8411,12.70712
8412,18.26323
8413,49.5009802438
8414,47.25731
8415,24.86816
8416,24.95484
8417,12.42108
8418,9.994071
8419,10.86086
8420,58.02282
8421,11.81433
8422,23.38595
8423,8.815239
8424,36.53513
8425,36.53513
8426,23.38595
8427,45.81844
8428,75.97401
8429,11.71031
8430,10.95621
8431,75.97401
8432,10.86086
8433,55.369
8434,9.994071
8435,9.994071
8436,36.43979
8437,58.02282
8438,8.815239
8439,10.08942
8440,49.5009802438
8441,9.413322
8442,12.07436
8443,30.875
8444,7.879107
8445,62.7780519037
8446,13.38321
8447,9.864053
8448,9.708031
8449,62.7780519037
8450,49.5009802438
8451,30.875
8452,83.7544654913
8453,71.9725878669
8454,12.27372
8455,12.26506
8456,30.875
8457,50.38642
8458,9.994071
8459,12.37774
8460,71.9725878669
8461,12.03969
8462,9.994071
8463,10.95621
8464,12.42108
8465,45.81844
8466,23.71533
8467,39.93295
8468,18.55794
8469,83.7544654913
8470,24.95484
8471,85.1707083947
8472,10.08942
8473,13.38321
8474,10.08942
8475,24.95484
8476,12.14371
8477,13.17518
8478,23.698
8479,23.38595
8480,13.9813
8481,83.7544654913
8482,13.17518
8483,9.413322
8484,20.01414
8485,50.38642
8486,13.38321
8487,12.07436
8488,36.43979
8489,22.21579
8490,10.08942
8491,12.37774
8492,83.7544654913
8493,12.07436
8494,9.161955
8495,14.06798
8496,14.47537
8497,10.08942
8498,49.5009802438
8499,20.01414
8500,58.02282
8501,11.47628
8502,49.5009802438
8503,12.49909
8504,26.54107
8505,12.49909
8506,75.97401
8507,10.86086
8508,9.413322
8509,27.45986
8510,21.41834
8511,62.7780519037
8512,12.37774
8513,14.47537
8514,10.86086
8515,71.9725878669
8516,13.61725
8517,12.14371
8518,26.54107
8519,21.41834
8520,71.9725878669
8521,83.7544654913
8522,36.43979
8523,80.3195300542
8524,75.97401
8525,67.14143
8526,12.24772
8527,9.161955
8528,12.26506
8529,23.38595
8530,12.58577
8531,18.26323
8532,9.933396
8533,9.413323
8534,12.07436
8535,74.01507
8536,10.91287
8537,38.23404
8538,55.369
8539,12.27372
8540,80.3195300542
8541,11.81433
8542,62.7780519037
8543,80.3195300542
8544,34.29882
8545,11.71031
8546,12.26506
8547,36.53513
8548,62.7780519037
8549,12.71579
8550,45.81844
8551,85.1707083947
8552,11.19891
8553,18.55794
8554,36.53513
8555,12.27372
8556,10.91287
8557,58.02282
8558,60.1199916104
8559,83.7544654913
8560,9.413323
8561,9.864053
8562,10.08942
8563,9.161955
8564,58.02282
8565,85.1707083947
8566,21.41834
8567,24.86816
8568,20.01414
8569,45.81844
8570,83.7544654913
8571,10.91287
8572,28.50001
8573,9.413322
8574,47.25731
8575,9.161955
8576,8.797903
8577,9.864053
8578,77.7856254495
8579,12.70712
8580,24.95484
8581,10.86086
8582,20.01414
8583,71.9725878669
8584,12.58577
8585,12.07436
8586,10.08942
8587,47.25731
8588,30.875
8589,7.879107
8590,10.86086
8591,49.5009802438
8592,50.38642
8593,23.38595
8594,8.347174
8595,24.86816
8596,67.14143
8597,36.43979
8598,77.7856254495
8599,9.708031
8600,67.14143
8601,18.55794
8602,27.45986
8603,50.38642
8604,62.7780519037
8605,8.815239
8606,12.24772
8607,11.19891
8608,74.01507
8609,12.42108
8610,9.413322
8611,26.54107
8612,13.61725
8613,27.45986
8614,9.161955
8615,30.875
8616,20.01414
8617,9.768706
8618,13.17518
8619,11.71031
8620,49.5009802438
8621,22.48449
8622,12.21305
8623,24.95484
8624,13.9813
8625,11.47628
8626,20.3782
8627,10.12409
8628,13.17518
8629,36.53513
8630,7.879107
8631,12.08303
8632,11.81433
8633,8.815239
8634,24.95484
8635,12.08303
8636,11.81433
8637,19.09535
8638,74.01507
8639,47.25731
8640,71.9725878669
8641,19.09535
8642,11.47628
8643,77.7856254495
8644,85.1707083947
8645,9.413323
8646,55.369
8647,14.06798
8648,43.43477
8649,71.9725878669
8650,55.369
8651,23.71533
8652,38.23404
8653,12.27372
8654,12.14371
8655,9.768706
8656,13.9813
8657,77.7856254495
8658,12.70712
8659,14.06798
8660,8.815239
8661,10.91287
8662,26.54107
8663,85.1707083947
8664,83.7544654913
8665,85.1707083947
8666,62.7780519037
8667,9.413323
8668,12.24772
8669,13.66059
8670,27.45986
8671,9.413322
8672,49.5009802438
8673,10.95621
8674,55.369
8675,8.815239
8676,14.06798
8677,38.23404
8678,55.369
8679,12.07436
8680,7.879107
8681,23.38595
8682,50.38642
8683,24.95484
8684,21.41834
8685,9.413322
8686,85.1707083947
8687,11.19891
8688,12.07436
8689,62.7780519037
8690,9.708031
8691,10.23677
8692,13.38321
8693,23.71533
8694,12.21305
8695,9.864053
8696,12.26506
8697,18.55794
8698,11.47628
8699,7.879107
8700,55.369
8701,74.01507
8702,9.994071
8703,67.14143
8704,9.933396
8705,10.86086
8706,14.06798
8707,62.7780519037
8708,9.768706
8709,58.02282
8710,9.933396
8711,9.708031
8712,24.86816
8713,13.9813
8714,11.19891
8715,12.07436
8716,36.43979
8717,14.47537
8718,45.81844
8719,12.70712
8720,8.815239
8721,12.49909
8722,18.55794
8723,7.879107
8724,12.07436
8725,23.38595
8726,80.3195300542
8727,10.12409
8728,50.38642
8729,8.347174
8730,12.58577
8731,9.768706
8732,12.58577
8733,12.42108
8734,55.369
8735,9.413323
8736,10.86086
8737,9.864053
8738,11.71031
8739,34.29882
8740,18.26323
8741,36.43979
8742,13.38321
8743,8.815239
8744,14.06798
8745,9.413322
8746,20.3782
8747,20.3782
8748,9.933396
8749,20.3782
8750,24.95484
8751,9.708031
8752,47.25731
8753,83.7544654913
8754,80.3195300542
8755,36.43979
8756,12.58577
8757,12.27372
8758,80.3195300542
8759,9.864053
8760,38.23404
8761,8.797903
8762,26.54107
8763,13.38321
8764,9.768706
8765,9.413322
8766,47.25731
8767,58.02282
8768,22.21579
8769,39.93295
8770,67.14143
8771,19.09535
8772,36.43979
8773,12.49909
8774,12.07436
8775,14.06798
8776,55.369
8777,18.26323
8778,12.24772
8779,23.71533
8780,12.37774
8781,85.1707083947
8782,11.81433
8783,83.7544654913
8784,36.53513
8785,13.17518
8786,22.48449
8787,71.9725878669
8788,10.08942
8789,12.58577
8790,10.91287
8791,12.03969
8792,8.347174
8793,12.26506
8794,20.3782
8795,12.49909
8796,8.797903
8797,43.43477
8798,13.9813
8799,10.91287
8800,11.81433
8801,12.37774
8802,12.07436
8803,12.03969
8804,7.879107
8805,23.698
8806,14.06798
8807,10.08942
8808,49.5009802438
8809,14.06798
8810,9.994071
8811,13.17518
8812,60.1199916104
8813,12.58577
8814,12.14371
8815,12.37774
8816,10.08942
8817,9.994071
8818,23.698
8819,13.9813
8820,23.71533
8821,13.17518
8822,24.86816
8823,38.23404
8824,28.50001
8825,27.45986
8826,43.43477
8827,55.369
8828,45.81844
8829,12.37774
8830,9.933396
8831,14.06798
8832,12.21305
8833,11.71031
8834,12.08303
8835,12.27372
8836,20.3782
8837,39.04015
8838,21.41834
8839,11.81433
8840,12.21305
8841,67.14143
8842,9.413323
8843,20.3782
8844,38.23404
8845,21.41834
8846,20.3782
8847,20.3782
8848,11.71031
8849,36.43979
8850,12.08303
8851,20.3782
8852,11.81433
8853,23.71533
8854,9.933396
8855,58.02282
8856,36.53513
8857,12.26506
8858,43.43477
8859,77.7856254495
8860,12.07436
8861,12.42108
8862,80.3195300542
8863,77.7856254495
8864,7.879107
8865,10.23677
8866,10.86086
8867,12.70712
8868,85.1707083947
8869,18.55794
8870,74.01507
8871,10.08942
8872,55.369
8873,45.81844
8874,23.38595
8875,9.413323
8876,74.01507
8877,20.01414
8878,55.369
8879,67.14143
8880,13.38321
8881,12.07436
8882,34.29882
8883,9.864053
8884,39.04015
8885,13.17518
8886,43.43477
8887,12.70712
8888,45.81844
8889,9.994071
8890,20.01414
8891,11.47628
8892,67.14143
8893,10.86086
8894,12.24772
8895,45.81844
8896,19.09535
8897,8.797903
8898,22.48449
8899,22.21579
8900,10.08942
8901,12.42108
8902,23.71533
8903,75.97401
8904,58.02282
8905,58.02282
8906,12.08303
8907,62.7780519037
8908,77.7856254495
8909,13.9813
8910,28.50001
8911,20.3782
8912,8.797903
8913,12.58577
8914,12.71579
8915,80.3195300542
8916,12.21305
8917,20.01414
8918,12.24772
8919,18.55794
8920,12.37774
8921,30.875
8922,22.21579
8923,20.01414
8924,77.7856254495
8925,12.58577
8926,30.875
8927,9.864053
8928,71.9725878669
8929,9.708031
8930,11.71031
8931,12.07436
8932,75.97401
8933,9.413323
8934,12.07436
8935,12.21305
8936,26.54107
8937,12.26506
8938,49.5009802438
8939,14.06798
8940,55.369
8941,9.413322
8942,24.86816
8943,12.21305
8944,36.43979
8945,12.21305
8946,12.27372
8947,10.23677
8948,75.97401
8949,62.7780519037
8950,74.01507
8951,10.86086
8952,9.161955
8953,34.29882
8954,58.02282
8955,22.21579
8956,20.3782
8957,10.08942
8958,36.43979
8959,39.04015
8960,67.14143
8961,11.47628
8962,36.53513
8963,10.23677
8964,20.01414
8965,49.5009802438
8966,10.12409
8967,11.19891
8968,55.369
8969,12.03969
8970,83.7544654913
8971,22.48449
8972,58.02282
8973,43.43477
8974,36.43979
8975,28.50001
8976,23.38595
8977,47.25731
8978,55.369
8979,49.5009802438
8980,77.7856254495
8981,12.03969
8982,36.43979
8983,12.71579
8984,12.24772
8985,45.81844
8986,9.994071
8987,12.08303
8988,13.66059
8989,39.04015
8990,13.17518
8991,12.70712
8992,12.24772
8993,23.698
8994,18.26323
8995,14.47537
8996,9.933396
8997,10.08942
8998,85.1707083947
8999,12.71579
9000,12.49909
9001,12.26506
9002,20.01414
9003,11.19891
9004,14.47537
9005,12.08303
9006,9.864053
9007,19.09535
9008,12.71579
9009,10.23677
9010,36.43979
9011,11.71031
9012,12.70712
9013,11.19891
9014,9.933396
9015,11.81433
9016,77.7856254495
9017,71.9725878669
9018,9.708031
9019,18.55794
9020,14.06798
9021,23.698
9022,12.70712
9023,12.49909
9024,14.47537
9025,24.95484
9026,10.86086
9027,12.42108
9028,9.161955
9029,62.7780519037
9030,12.71579
9031,77.7856254495
9032,13.66059
9033,20.01414
9034,19.09535
9035,21.41834
9036,58.02282
9037,8.797903
9038,11.81433
9039,14.06798
9040,7.879107
9041,23.698
9042,12.26506
9043,74.01507
9044,10.95621
9045,24.86816
9046,12.08303
9047,7.879107
9048,55.369
9049,8.347174
9050,47.25731
9051,22.21579
9052,8.347174
9053,85.1707083947
9054,23.38595
9055,77.7856254495
9056,13.17518
9057,36.43979
9058,24.86816
9059,47.25731
9060,60.1199916104
9061,9.768706
9062,10.23677
9063,8.347174
9064,26.54107
9065,10.86086
9066,39.93295
9067,74.01507
9068,10.95621
9069,9.933396
9070,21.41834
9071,83.7544654913
9072,13.9813
9073,39.04015
9074,9.161955
9075,26.54107
9076,14.47537
9077,12.58577
9078,11.81433
9079,19.09535
9080,10.91287
9081,14.47537
9082,20.01414
9083,12.21305
9084,80.3195300542
9085,12.70712
9086,19.09535
9087,47.25731
9088,60.1199916104
9089,28.50001
9090,43.43477
9091,9.413322
9092,22.48449
9093,83.7544654913
9094,9.994071
9095,10.91287
9096,14.47537
9097,14.47537
9098,18.26323
9099,8.797903
9100,9.161955
9101,28.50001
9102,30.875
9103,23.698
9104,10.08942
9105,58.02282
9106,71.9725878669
9107,13.38321
9108,12.71579
9109,12.27372
9110,24.86816
9111,39.93295
9112,8.347174
9113,83.7544654913
9114,22.48449
9115,8.797903
9116,77.7856254495
9117,22.21579
9118,12.24772
9119,12.70712
9120,12.03969
9121,36.43979
9122,12.58577
9123,18.55794
9124,23.38595
9125,20.3782
9126,12.21305
9127,12.26506
9128,9.994071
9129,20.01414
9130,27.45986
9131,23.38595
9132,74.01507
9133,21.41834
9134,50.38642
9135,12.24772
9136,38.23404
9137,12.07436
9138,18.55794
9139,9.864053
9140,10.95621
9141,12.37774
9142,18.26323
9143,18.26323
9144,12.26506
9145,7.879107
9146,13.38321
9147,12.14371
9148,26.54107
9149,9.768706
9150,80.3195300542
9151,11.81433
9152,10.08942
9153,7.879107
9154,77.7856254495
9155,12.58577
9156,13.38321
9157,10.91287
9158,12.27372
9159,22.48449
9160,47.25731
9161,8.797903
9162,21.41834
9163,12.21305
9164,13.17518
9165,39.04015
9166,77.7856254495
9167,12.08303
9168,71.9725878669
9169,10.86086
9170,36.43979
9171,10.12409
9172,13.17518
9173,12.24772
9174,12.37774
9175,20.01414
9176,50.38642
9177,14.06798
9178,9.413323
9179,24.95484
9180,7.879107
9181,60.1199916104
9182,9.161955
9183,12.37774
9184,28.50001
9185,12.14371
9186,38.23404
9187,12.08303
9188,12.08303
9189,20.3782
9190,71.9725878669
9191,58.02282
9192,10.08942
9193,12.49909
9194,12.26506
9195,18.26323
9196,10.23677
9197,11.71031
9198,23.698
9199,36.53513
9200,12.27372
9201,12.21305
9202,8.347174
9203,10.08942
9204,9.933396
9205,21.41834
9206,9.768706
9207,12.08303
9208,67.14143
9209,12.27372
9210,77.7856254495
9211,12.49909
9212,34.29882
9213,12.07436
9214,11.47628
9215,12.49909
9216,9.161955
9217,12.24772
9218,12.49909
9219,49.5009802438
9220,24.95484
9221,58.02282
9222,50.38642
9223,34.29882
9224,10.86086
9225,47.25731
9226,12.42108
9227,12.24772
9228,13.17518
9229,26.54107
9230,9.161955
9231,13.38321
9232,12.21305
9233,50.38642
9234,11.47628
9235,14.47537
9236,45.81844
9237,11.19891
9238,10.86086
9239,11.47628
9240,13.61725
9241,39.93295
9242,9.413322
9243,14.47537
9244,9.708031
9245,21.41834
9246,60.1199916104
9247,18.26323
9248,12.24772
9249,12.27372
9250,13.38321
9251,55.369
9252,10.91287
9253,14.06798
9254,8.347174
9255,34.29882
9256,12.71579
9257,12.49909
9258,11.19891
9259,21.41834
9260,23.71533
9261,14.47537
9262,12.70712
9263,55.369
9264,12.14371
9265,83.7544654913
9266,23.38595
9267,8.797903
9268,12.42108
9269,39.93295
9270,9.994071
9271,34.29882
9272,43.43477
9273,14.47537
9274,34.29882
9275,12.21305
9276,74.01507
9277,13.38321
9278,9.161955
9279,58.02282
9280,12.42108
9281,12.37774
9282,13.66059
9283,9.994071
9284,13.66059
9285,12.26506
9286,12.24772
9287,9.864053
9288,38.23404
9289,11.71031
9290,43.43477
9291,8.797903
9292,45.81844
9293,11.71031
9294,24.95484
9295,50.38642
9296,26.54107
9297,10.23677
9298,10.91287
9299,8.347174
9300,7.879107
9301,12.03969
9302,83.7544654913
9303,11.81433
9304,19.09535
9305,10.91287
9306,13.9813
9307,12.70712
9308,9.708031
9309,60.1199916104
9310,80.3195300542
9311,9.708031
9312,75.97401
9313,24.86816
9314,12.37774
9315,9.413323
9316,12.70712
9317,39.93295
9318,12.49909
9319,13.38321
9320,12.49909
9321,60.1199916104
9322,34.29882
9323,26.54107
9324,13.38321
9325,11.81433
9326,8.815239
9327,9.708031
9328,12.42108
9329,19.09535
9330,12.26506
9331,39.93295
9332,12.71579
9333,47.25731
9334,12.42108
9335,7.879107
9336,9.994071
9337,13.17518
9338,8.815239
9339,14.47537
9340,12.27372
9341,43.43477
9342,12.26506
9343,58.02282
9344,83.7544654913
9345,23.38595
9346,21.41834
9347,20.01414
9348,9.413322
9349,10.86086
9350,12.70712
9351,27.45986
9352,13.17518
9353,12.70712
9354,12.24772
9355,71.9725878669
9356,10.12409
9357,12.14371
9358,19.09535
9359,27.45986
9360,24.86816
9361,36.53513
9362,18.26323
9363,36.53513
9364,62.7780519037
9365,55.369
9366,10.08942
9367,26.54107
9368,8.815239
9369,12.71579
9370,9.768706
9371,12.26506
9372,30.875
9373,13.66059
9374,50.38642
9375,12.37774
9376,7.879107
9377,39.93295
9378,7.879107
9379,12.21305
9380,12.71579
9381,9.768706
9382,9.413322
9383,10.95621
9384,23.698
